"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Paper_ref_overlap"
"886","GOTERM_BP_FAT","GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","3","0.3184713375796179","0.05666904084703632","CASP2, SOX4, PML","789","9","17911","7.566962399662019","1.0","0.3383172592855281","0.31435376288378675",FALSE
"887","GOTERM_BP_FAT","GO:1902400~intracellular signal transduction involved in G1 DNA damage checkpoint","3","0.3184713375796179","0.06881872600805643","CASP2, SOX4, PML","789","10","17911","6.810266159695818","1.0","0.3879677792690688","0.3604874653703932",FALSE
"888","GOTERM_BP_FAT","GO:0072431~signal transduction involved in mitotic G1 DNA damage checkpoint","3","0.3184713375796179","0.06881872600805643","CASP2, SOX4, PML","789","10","17911","6.810266159695818","1.0","0.3879677792690688","0.3604874653703932",FALSE
"889","GOTERM_BP_FAT","GO:0044773~mitotic DNA damage checkpoint","6","0.6369426751592357","0.08268353957276703","CCND1, CDK1, CASP2, TOPBP1, SOX4, PML","789","53","17911","2.5699117583757802","1.0","0.44588115315511007","0.41429875197403676",FALSE
"890","GOTERM_BP_FAT","GO:1902402~signal transduction involved in mitotic DNA damage checkpoint","3","0.3184713375796179","0.0952998021048269","CASP2, SOX4, PML","789","12","17911","5.675221799746514","1.0","0.48415243092483107","0.44985922028324854",FALSE
"891","GOTERM_BP_FAT","GO:1902403~signal transduction involved in mitotic DNA integrity checkpoint","3","0.3184713375796179","0.0952998021048269","CASP2, SOX4, PML","789","12","17911","5.675221799746514","1.0","0.48415243092483107","0.44985922028324854",FALSE
"892","GOTERM_BP_FAT","GO:0072413~signal transduction involved in mitotic cell cycle checkpoint","3","0.3184713375796179","0.0952998021048269","CASP2, SOX4, PML","789","12","17911","5.675221799746514","1.0","0.48415243092483107","0.44985922028324854",FALSE
"893","GOTERM_BP_FAT","GO:0072401~signal transduction involved in DNA integrity checkpoint","3","0.3184713375796179","0.12412189012657228","CASP2, SOX4, PML","789","14","17911","4.864475828354156","1.0","0.5783271353701976","0.5373633954275753",FALSE
"894","GOTERM_BP_FAT","GO:0072422~signal transduction involved in DNA damage checkpoint","3","0.3184713375796179","0.12412189012657228","CASP2, SOX4, PML","789","14","17911","4.864475828354156","1.0","0.5783271353701976","0.5373633954275753",FALSE
"895","GOTERM_BP_FAT","GO:0030330~DNA damage response, signal transduction by p53 class mediator","4","0.42462845010615713","0.4497114384271828","CASP2, SOX4, PML, E2F7","789","56","17911","1.6214919427847183","1.0","1.0","0.9293098206141684",FALSE
"896","GOTERM_BP_FAT","GO:0042770~signal transduction in response to DNA damage","4","0.42462845010615713","0.6098401497638984","CASP2, SOX4, PML, E2F7","789","71","17911","1.2789232224780875","1.0","1.0","0.9293098206141684",FALSE
"897","GOTERM_BP_FAT","GO:0051641~cellular localization","139","14.755838641188959","9.126251191769722E-5","SEMA5A, ARL6IP1, BUB1B, FNBP1L, SLC8A1, HHAT, CDH3, IPO9, SYNGAP1, UBASH3B, OPHN1, CREB3L2, INSC, CFL1, NUSAP1, SOX9, AP1S3, TMSB10, SOX4, UNC13B, STARD4, SEMA6A, PRKCE, STX8, ACTN4, MID1, SYTL2, ARMCX3, CCNE1, TXNIP, KIF20B, ASTN2, EZR, SKAP1, MAD1L1, KCNE1, INSIG1, STXBP1, STXBP2, CDCA8, NEDD4L, AKR1C18, CPLX2, PCDH17, CACNA1G, ZFP36L1, UGCG, VTI1A, CEP72, ECT2, FAM83D, ATG7, MYH10, EVI5, LYN, BARD1, RABGAP1L, STIL, RBPMS, BMP7, SNAP91, COL1A1, MEX3B, PAN3, NBEA, CDK1, PEMT, EZH2, EDA, DYRK2, GRIK5, DENND1A, DOCK7, CTDSPL2, PTPRK, BRCA1, PPP1R9A, GLI3, AKAP12, UCHL1, RSRC1, SIX2, SH3PXD2B, BBS9, BBS7, KIF1A, CCHCR1, YWHAH, ATPIF1, SHROOM2, KIF23, KIF22, YWHAZ, SREBF2, ASPM, TBC1D1, PSRC1, NOV, CTTN, KIFC1, EXOC4, BIRC5, KIF2C, CASQ1, ARHGEF2, IFT46, DBN1, DDC, TSSC1, SRC, NRXN3, PTN, PRICKLE1, TULP1, SRI, HMGCR, HDAC8, AURKB, NKD2, AURKA, ERBB4, ERBB2, SH3BP4, PLAGL2, HNRNPA1, TCF7L2, RPH3AL, NPM1, SPAG5, SORT1, PML, CD24A, CENPE, KIF26B, TACC3, SPRY2, COPG2, AGRN, RAMP1","789","2310","17911","1.3659841214974293","0.4514817525948206","0.0021291349854841487","0.0019783253026697985",FALSE
"898","GOTERM_BP_FAT","GO:0051649~establishment of localization in cell","107","11.358811040339702","2.2472097820478755E-4","SEMA5A, ARL6IP1, FNBP1L, SLC8A1, HHAT, CDH3, IPO9, UBASH3B, OPHN1, CREB3L2, INSC, CFL1, NUSAP1, AP1S3, SOX4, UNC13B, STARD4, PRKCE, STX8, ACTN4, SYTL2, TXNIP, KIF20B, EZR, KCNE1, INSIG1, STXBP1, STXBP2, CDCA8, AKR1C18, CPLX2, CACNA1G, UGCG, VTI1A, ECT2, FAM83D, ATG7, MYH10, EVI5, LYN, BARD1, RABGAP1L, RBPMS, SNAP91, PAN3, NBEA, CDK1, PEMT, EDA, DYRK2, GRIK5, DENND1A, CTDSPL2, BRCA1, PPP1R9A, GLI3, AKAP12, UCHL1, RSRC1, SIX2, BBS7, KIF1A, CCHCR1, YWHAH, ATPIF1, SHROOM2, KIF23, KIF22, YWHAZ, SREBF2, TBC1D1, PSRC1, NOV, CTTN, KIFC1, EXOC4, BIRC5, KIF2C, CASQ1, ARHGEF2, IFT46, DBN1, DDC, TSSC1, SRC, NRXN3, PRICKLE1, SRI, HMGCR, NKD2, ERBB4, ERBB2, PLAGL2, HNRNPA1, TCF7L2, RPH3AL, NPM1, SPAG5, SORT1, PML, CD24A, CENPE, KIF26B, TACC3, SPRY2, COPG2, RAMP1","789","1722","17911","1.4105661616094707","0.7720958663502122","0.004620122861279054","0.004292872936768332",FALSE
"899","GOTERM_BP_FAT","GO:0008104~protein localization","134","14.225053078556263","0.0015159447978089183","SEMA5A, ARL6IP1, BUB1B, HHAT, IPO9, SYNGAP1, GJA5, CFL1, SOX9, AP1S3, TMSB10, SOX4, UNC13B, POSTN, CPT1A, NUP210, PRKCE, STX8, ATG10, ACTN4, MID1, SYTL2, ARMCX3, SFRP1, CCNE1, KCNQ1, TXNIP, KIF20B, ASTN2, EZR, PHLDB2, PPIA, SKAP1, FBN2, KCNE1, STXBP1, EIF5A2, STXBP2, NEDD4L, AKR1C18, CORO1C, UGCG, ZMAT3, VTI1A, CEP72, CEP192, ECT2, FAM83D, ATG7, EVI5, CD276, LYN, BARD1, RABGAP1L, STIL, RBPMS, TNFRSF9, FN1, DHCR24, BMP7, SNAP91, COL1A1, ARHGAP33, MEX3B, PAN3, VANGL2, NBEA, NASP, DLG5, CDK1, PEMT, EZH2, EDA, DYRK2, GRIK5, DENND1A, CTDSPL2, PTPRK, BRCA1, GLI3, AKAP12, SIX2, SH3PXD2B, BBS9, BBS7, CCHCR1, CEP55, YWHAH, ATPIF1, SHROOM2, VPS37B, YWHAZ, SREBF2, ZDHHC15, TBC1D1, NOV, CTTN, ITGA8, EXOC4, BIRC5, LCP2, IFT46, DBN1, SRC, PTN, PRICKLE1, TULP1, SRI, HMGCR, JAKMIP1, HDAC8, AURKB, NKD2, AURKA, NEURL1B, ERBB4, ERBB2, SH3BP4, PLAGL2, TCF7L2, RPH3AL, NPM1, SPAG5, VEGFC, PML, CD24A, CENPE, REST, FRAS1, KIF26B, TACC3, COPG2, AGRN, RAMP1","789","2367","17911","1.285136833402675","0.9999537978918958","0.022311858668422533","0.02073147773826827",TRUE
"900","GOTERM_BP_FAT","GO:0033036~macromolecule localization","150","15.92356687898089","0.0017164723397801733","SEMA5A, SCARB1, ARL6IP1, BUB1B, HHAT, IPO9, SYNGAP1, GJA5, KHSRP, CFL1, SOX9, AP1S3, TMSB10, SOX4, UNC13B, POSTN, CPT1A, STARD4, NUP210, PRKCE, STX8, ATG10, ACTN4, MID1, SYTL2, ARMCX3, SFRP1, SOAT1, CCNE1, KCNQ1, TXNIP, KIF20B, ASTN2, EZR, PHLDB2, PPIA, SKAP1, FBN2, KCNE1, STXBP1, EIF5A2, STXBP2, NEDD4L, AKR1C18, ZFP36L1, CORO1C, UGCG, ZMAT3, VTI1A, CEP72, CEP192, ECT2, FAM83D, ATG7, EVI5, CD276, MAP2K6, LYN, BARD1, RABGAP1L, STIL, OSBPL5, ATP8B2, RBPMS, TNFRSF9, ABCA4, FN1, DHCR24, BMP7, SNAP91, GULP1, COL1A1, ARHGAP33, MEX3B, PAN3, VANGL2, NBEA, NASP, DLG5, CDK1, PEMT, EZH2, KDM5B, EDA, DYRK2, GRIK5, DENND1A, CTDSPL2, PTPRK, BRCA1, GLI3, AKAP12, SIX2, SH3PXD2B, BBS9, BBS7, CCHCR1, CEP55, YWHAH, ATPIF1, SHROOM2, VPS37B, YWHAZ, SREBF2, ZDHHC15, TBC1D1, NOV, CTTN, ITGA8, EXOC4, BIRC5, LCP2, IFT46, DBN1, SRC, PTN, PRICKLE1, TULP1, SRI, HMGCR, JAKMIP1, HDAC8, THBS1, APOLD1, AURKB, NKD2, AURKA, NEURL1B, ERBB4, ERBB2, IGF2BP1, SH3BP4, PLAGL2, IGF2BP2, HNRNPA1, TCF7L2, RPH3AL, NPM1, SPAG5, VEGFC, PML, CD24A, CENPE, REST, FRAS1, KIF26B, TACC3, COPG2, AGRN, RAMP1","789","2705","17911","1.258829234694236","0.9999876776066645","0.02460277020351582","0.02286012072565621",FALSE
"901","GOTERM_BP_FAT","GO:0032880~regulation of protein localization","62","6.581740976645436","0.00601243030168571","SEMA5A, EDA, DYRK2, BRCA1, CTDSPL2, GLI3, HHAT, GJA5, SOX4, UNC13B, POSTN, CPT1A, STX8, PRKCE, ATPIF1, SREBF2, TBC1D1, SFRP1, NOV, CCNE1, KCNQ1, EXOC4, BIRC5, KIF20B, ASTN2, EZR, PPIA, DBN1, KCNE1, SRC, STXBP1, NEDD4L, PTN, SRI, HMGCR, HDAC8, NKD2, UGCG, ERBB4, ERBB2, PLAGL2, CEP72, CEP192, ECT2, ATG7, CD276, LYN, BARD1, TCF7L2, RPH3AL, NPM1, RABGAP1L, RBPMS, TNFRSF9, FN1, VEGFC, SNAP91, PML, REST, TACC3, CDK1, PEMT","789","1000","17911","1.4074550063371354","1.0","0.06678900716194272","0.062058246052736875",TRUE
"902","GOTERM_BP_FAT","GO:0070727~cellular macromolecule localization","87","9.235668789808917","0.007840987933863421","SEMA5A, EDA, DYRK2, ARL6IP1, GRIK5, BUB1B, BRCA1, CTDSPL2, PTPRK, GLI3, AKAP12, HHAT, IPO9, SYNGAP1, SIX2, CFL1, SH3PXD2B, BBS9, SOX9, AP1S3, CCHCR1, TMSB10, SOX4, YWHAH, STX8, ATPIF1, MID1, YWHAZ, SREBF2, SYTL2, ARMCX3, TBC1D1, NOV, CTTN, EXOC4, TXNIP, KIF20B, ASTN2, EZR, DBN1, SKAP1, KCNE1, SRC, STXBP1, NEDD4L, AKR1C18, TULP1, PTN, PRICKLE1, SRI, HDAC8, AURKB, AURKA, ZFP36L1, NKD2, UGCG, ERBB4, ERBB2, VTI1A, PLAGL2, SH3BP4, CEP72, ECT2, FAM83D, EVI5, BARD1, TCF7L2, RPH3AL, NPM1, STIL, RABGAP1L, RBPMS, SPAG5, BMP7, PML, COL1A1, CD24A, MEX3B, PAN3, NBEA, TACC3, CDK1, PEMT, COPG2, AGRN, RAMP1, EZH2","789","1512","17911","1.3062018427988011","1.0","0.0818823168522023","0.07608247498366205",TRUE
"903","GOTERM_BP_FAT","GO:0034613~cellular protein localization","86","9.129511677282377","0.009259729850862783","SEMA5A, EDA, DYRK2, ARL6IP1, GRIK5, BUB1B, BRCA1, CTDSPL2, PTPRK, GLI3, AKAP12, HHAT, IPO9, SYNGAP1, SIX2, CFL1, SH3PXD2B, BBS9, SOX9, AP1S3, CCHCR1, TMSB10, SOX4, YWHAH, STX8, ATPIF1, MID1, YWHAZ, SREBF2, SYTL2, ARMCX3, TBC1D1, NOV, CTTN, EXOC4, TXNIP, KIF20B, ASTN2, EZR, DBN1, SKAP1, KCNE1, SRC, STXBP1, NEDD4L, AKR1C18, TULP1, PTN, PRICKLE1, SRI, HDAC8, AURKB, AURKA, NKD2, UGCG, ERBB4, ERBB2, VTI1A, PLAGL2, SH3BP4, CEP72, ECT2, FAM83D, EVI5, BARD1, TCF7L2, RPH3AL, NPM1, STIL, RABGAP1L, RBPMS, SPAG5, BMP7, PML, COL1A1, CD24A, MEX3B, PAN3, NBEA, TACC3, CDK1, PEMT, COPG2, AGRN, RAMP1, EZH2","789","1500","17911","1.3015175327418673","1.0","0.09286549190369855","0.08628769600354297",TRUE
"904","GOTERM_BP_FAT","GO:0051223~regulation of protein transport","49","5.201698513800425","0.013184885542709721","SEMA5A, EDA, DYRK2, BRCA1, CTDSPL2, GLI3, HHAT, GJA5, SOX4, UNC13B, POSTN, CPT1A, PRKCE, ATPIF1, SREBF2, SFRP1, NOV, KCNQ1, EXOC4, BIRC5, KIF20B, EZR, PPIA, KCNE1, SRC, STXBP1, SRI, HMGCR, UGCG, ERBB4, ERBB2, PLAGL2, ECT2, ATG7, CD276, LYN, BARD1, TCF7L2, RPH3AL, RBPMS, TNFRSF9, FN1, VEGFC, SNAP91, PML, REST, TACC3, CDK1, PEMT","789","784","17911","1.4188054499366287","1.0","0.12067222224715497","0.11212483578003622",TRUE
"905","GOTERM_BP_FAT","GO:1903827~regulation of cellular protein localization","37","3.9278131634819533","0.013224604383675138","SEMA5A, KCNE1, EDA, DYRK2, SRC, NEDD4L, BRCA1, CTDSPL2, PTN, SRI, HDAC8, GLI3, NKD2, UGCG, HHAT, ERBB4, ERBB2, CEP72, PLAGL2, ECT2, SOX4, BARD1, TCF7L2, NPM1, RBPMS, STX8, ATPIF1, SREBF2, NOV, CCNE1, TACC3, CDK1, PEMT, KIF20B, EZR, ASTN2, DBN1","789","555","17911","1.513392479932404","1.0","0.12067222224715497","0.11212483578003622",FALSE
"906","GOTERM_BP_FAT","GO:0046907~intracellular transport","75","7.961783439490445","0.014023883566675922","SEMA5A, EDA, DYRK2, ARL6IP1, BRCA1, CTDSPL2, FNBP1L, GLI3, AKAP12, HHAT, UCHL1, IPO9, RSRC1, SIX2, CREB3L2, CFL1, KIF1A, BBS7, AP1S3, CCHCR1, SOX4, YWHAH, STARD4, STX8, ATPIF1, KIF23, ACTN4, YWHAZ, SREBF2, SYTL2, TBC1D1, NOV, CTTN, KIFC1, EXOC4, TXNIP, KIF20B, EZR, DBN1, KCNE1, TSSC1, SRC, INSIG1, STXBP2, AKR1C18, PRICKLE1, SRI, CPLX2, NKD2, UGCG, ERBB4, ERBB2, VTI1A, PLAGL2, HNRNPA1, ECT2, EVI5, LYN, BARD1, TCF7L2, RPH3AL, NPM1, RABGAP1L, RBPMS, SORT1, PML, CD24A, PAN3, NBEA, KIF26B, TACC3, CDK1, PEMT, COPG2, RAMP1","789","1304","17911","1.3056491870582472","1.0","0.12524923125813064","0.11637764868231534",TRUE
"907","GOTERM_BP_FAT","GO:0070201~regulation of establishment of protein localization","51","5.414012738853503","0.017897116290578444","SEMA5A, EDA, DYRK2, BRCA1, CTDSPL2, GLI3, HHAT, GJA5, SOX4, UNC13B, POSTN, CPT1A, PRKCE, ATPIF1, SREBF2, SFRP1, NOV, KCNQ1, EXOC4, BIRC5, KIF20B, EZR, PPIA, KCNE1, SRC, STXBP1, SRI, HMGCR, NKD2, UGCG, ERBB4, ERBB2, PLAGL2, CEP192, ECT2, ATG7, CD276, LYN, BARD1, TCF7L2, RPH3AL, RBPMS, TNFRSF9, FN1, VEGFC, SNAP91, PML, REST, TACC3, CDK1, PEMT","789","840","17911","1.3782681513670105","1.0","0.14904446591862733","0.13848743276494435",TRUE
"908","GOTERM_BP_FAT","GO:0006886~intracellular protein transport","53","5.626326963906582","0.02734422400616677","SEMA5A, EDA, DYRK2, ARL6IP1, BRCA1, CTDSPL2, GLI3, AKAP12, HHAT, IPO9, SIX2, CFL1, AP1S3, CCHCR1, SOX4, YWHAH, STX8, ATPIF1, YWHAZ, SREBF2, SYTL2, TBC1D1, NOV, CTTN, EXOC4, TXNIP, KIF20B, KCNE1, AKR1C18, PRICKLE1, SRI, NKD2, UGCG, ERBB4, ERBB2, VTI1A, PLAGL2, ECT2, EVI5, BARD1, TCF7L2, RPH3AL, RABGAP1L, RBPMS, PML, CD24A, PAN3, NBEA, TACC3, CDK1, PEMT, COPG2, RAMP1","789","898","17911","1.3398073736595333","1.0","0.20034524549771274","0.18615450459454597",TRUE
"909","GOTERM_BP_FAT","GO:0015031~protein transport","93","9.872611464968154","0.03258948572150743","SEMA5A, EDA, DYRK2, ARL6IP1, DENND1A, BRCA1, CTDSPL2, GLI3, AKAP12, HHAT, IPO9, GJA5, SIX2, CFL1, BBS9, BBS7, AP1S3, CCHCR1, SOX4, YWHAH, UNC13B, POSTN, CPT1A, NUP210, STX8, PRKCE, ATPIF1, ATG10, ACTN4, VPS37B, YWHAZ, SREBF2, SYTL2, TBC1D1, SFRP1, NOV, CTTN, KCNQ1, EXOC4, TXNIP, BIRC5, LCP2, KIF20B, ASTN2, IFT46, EZR, PPIA, KCNE1, SRC, STXBP1, STXBP2, EIF5A2, AKR1C18, PRICKLE1, SRI, HMGCR, JAKMIP1, NKD2, NEURL1B, UGCG, ZMAT3, ERBB4, ERBB2, VTI1A, PLAGL2, ECT2, ATG7, EVI5, CD276, LYN, BARD1, TCF7L2, RPH3AL, RABGAP1L, RBPMS, TNFRSF9, FN1, VEGFC, SNAP91, PML, COL1A1, ARHGAP33, CD24A, REST, PAN3, FRAS1, NBEA, NASP, TACC3, CDK1, PEMT, COPG2, RAMP1","789","1733","17911","1.2182241832116003","1.0","0.23079249360796272","0.21444513047962854",TRUE
"910","GOTERM_BP_FAT","GO:0006605~protein targeting","37","3.9278131634819533","0.037907940560158976","SEMA5A, KCNE1, EDA, DYRK2, ARL6IP1, AKR1C18, BRCA1, SRI, PRICKLE1, GLI3, NKD2, AKAP12, UGCG, HHAT, IPO9, ERBB4, SIX2, CFL1, ERBB2, VTI1A, PLAGL2, AP1S3, ECT2, TCF7L2, RBPMS, ATPIF1, YWHAZ, PML, SREBF2, PAN3, NOV, NBEA, TACC3, EXOC4, CDK1, TXNIP, PEMT","789","601","17911","1.397558779305298","1.0","0.2552674932909784","0.23718653085389133",TRUE
"911","GOTERM_BP_FAT","GO:0045184~establishment of protein localization","99","10.509554140127388","0.045953452558919","SEMA5A, ARL6IP1, HHAT, IPO9, GJA5, CFL1, AP1S3, SOX4, UNC13B, POSTN, CPT1A, NUP210, PRKCE, STX8, ATG10, ACTN4, SYTL2, SFRP1, KCNQ1, TXNIP, KIF20B, ASTN2, EZR, PHLDB2, PPIA, KCNE1, STXBP1, EIF5A2, STXBP2, AKR1C18, CORO1C, UGCG, ZMAT3, VTI1A, ECT2, ATG7, EVI5, CD276, LYN, BARD1, RABGAP1L, RBPMS, TNFRSF9, FN1, SNAP91, COL1A1, ARHGAP33, PAN3, NBEA, NASP, CDK1, PEMT, EDA, DYRK2, DENND1A, CTDSPL2, BRCA1, GLI3, AKAP12, SIX2, BBS9, BBS7, CCHCR1, CEP55, YWHAH, ATPIF1, VPS37B, YWHAZ, SREBF2, ZDHHC15, TBC1D1, NOV, CTTN, ITGA8, EXOC4, BIRC5, LCP2, IFT46, SRC, PRICKLE1, SRI, HMGCR, JAKMIP1, NKD2, NEURL1B, ERBB4, ERBB2, PLAGL2, TCF7L2, RPH3AL, VEGFC, PML, CD24A, CENPE, REST, FRAS1, TACC3, COPG2, RAMP1","789","1894","17911","1.1865828050156386","1.0","0.2923866193279769","0.27167645598904433",TRUE
"912","GOTERM_BP_FAT","GO:0030029~actin filament-based process","60","6.369426751592357","1.505432370142099E-7","SEMA5A, BMP10, ELN, DIXDC1, PPP1R9A, FNBP1L, ANTXR1, EPS8, SIPA1L1, CSRP1, OPHN1, GJA5, CFL1, DPYSL3, NCK2, TMSB10, GAS2L3, ACTN1, PRKCE, MKL1, SHROOM2, KRT8, KIF23, ACTN4, MTSS1, CIT, SFRP1, SYNPO2L, CTTN, DAAM2, KCNQ1, RNF207, RHOJ, FSCN1, ELMO1, ARHGEF2, CASQ1, EZR, PHLDB2, DBN1, MYH7, SRC, ARHGAP18, NEDD4L, SRI, CNN3, CORO1C, CNN1, RACGAP1, CALD1, MICAL1, CTNNA3, SLIT2, MYH10, SPECC1, DSTN, ARHGAP28, PARVA, VANGL2, PARVG","789","656","17911","2.076300658443847","9.900841169047103E-4","8.393423358614295E-6","7.798905151422585E-6",TRUE
"913","GOTERM_BP_FAT","GO:0030036~actin cytoskeleton organization","50","5.3078556263269645","3.361315599624536E-6","SEMA5A, BMP10, ELN, PPP1R9A, ANTXR1, EPS8, SIPA1L1, CSRP1, OPHN1, CFL1, DPYSL3, NCK2, TMSB10, GAS2L3, ACTN1, PRKCE, MKL1, SHROOM2, KRT8, KIF23, ACTN4, MTSS1, CIT, SFRP1, SYNPO2L, CTTN, DAAM2, RHOJ, FSCN1, ELMO1, ARHGEF2, CASQ1, EZR, PHLDB2, DBN1, SRC, ARHGAP18, CNN3, CORO1C, CNN1, RACGAP1, CALD1, MICAL1, SLIT2, MYH10, SPECC1, DSTN, ARHGAP28, PARVA, PARVG","789","558","17911","2.0341296773285","0.021874695376568165","1.3163151982101084E-4","1.2230787059824277E-4",TRUE
"914","GOTERM_BP_FAT","GO:0051493~regulation of cytoskeleton organization","40","4.246284501061571","3.0253914963916013E-5","SEMA5A, BMP10, CDKN1B, ELN, DIXDC1, ARHGAP18, KIF11, PPP1R9A, EPS8, CAPN6, CFL1, CHEK1, STMN1, NCK2, CEP192, SLIT2, TMSB10, PLK4, NPM1, STIL, PRKCE, PLK2, SHROOM2, DSTN, HDGFRP3, ARHGAP28, MID1, MTSS1, CIT, EML4, VANGL2, PSRC1, SYNPO2L, CTTN, KIFC1, FSCN1, ARHGEF2, AGRN, PHLDB2, DBN1","789","442","17911","2.054378932034937","0.18051056415557443","8.398333609603521E-4","7.803467602296142E-4",TRUE
"915","GOTERM_BP_FAT","GO:0043254~regulation of protein complex assembly","29","3.0785562632696393","0.0035682348800953083","CDKN1B, SRC, ELN, INSIG1, STXBP1, HJURP, ARHGAP18, PPP1R9A, EPS8, BCL2L11, TBX20, HEY2, STMN1, EIF4EBP1, NCK2, BMF, NCAM1, SLIT2, TMSB10, UNC13B, PRKCE, SMAD6, CD24A, PSRC1, CTTN, FSCN1, STUB1, ARHGEF2, DBN1","789","368","17911","1.7889286107896623","0.9999999999390504","0.04488607509779548","0.041706730061228714",TRUE
"916","GOTERM_BP_FAT","GO:0007015~actin filament organization","27","2.8662420382165608","0.003990082287645398","SEMA5A, SRC, ELN, ARHGAP18, PPP1R9A, EPS8, CALD1, MICAL1, CFL1, DPYSL3, NCK2, SLIT2, TMSB10, PRKCE, ACTN1, SHROOM2, DSTN, ARHGAP28, ACTN4, MTSS1, SYNPO2L, CTTN, FSCN1, ARHGEF2, EZR, PHLDB2, DBN1","789","336","17911","1.8241784356328083","0.9999999999962425","0.048612502537813095","0.04516920930440058",FALSE
"917","GOTERM_BP_FAT","GO:0032970~regulation of actin filament-based process","27","2.8662420382165608","0.005518954402558082","SEMA5A, BMP10, ELN, DIXDC1, ARHGAP18, SRI, PPP1R9A, EPS8, GJA5, CFL1, NCK2, CTNNA3, SLIT2, TMSB10, PRKCE, SHROOM2, DSTN, ARHGAP28, MTSS1, CIT, VANGL2, SYNPO2L, CTTN, RNF207, FSCN1, PHLDB2, DBN1","789","345","17911","1.7765911720945613","0.9999999999999999","0.06292755808393348","0.058470308947725404",TRUE
"918","GOTERM_BP_FAT","GO:0032956~regulation of actin cytoskeleton organization","23","2.4416135881104037","0.01787429708430921","SEMA5A, BMP10, PRKCE, ELN, SHROOM2, DIXDC1, DSTN, ARHGAP18, ARHGAP28, PPP1R9A, MTSS1, CIT, EPS8, VANGL2, CTTN, SYNPO2L, CFL1, FSCN1, NCK2, SLIT2, TMSB10, PHLDB2, DBN1","789","308","17911","1.6951961220022056","1.0","0.14904309317828934","0.1384861572577721",TRUE
"919","GOTERM_BP_FAT","GO:0008064~regulation of actin polymerization or depolymerization","15","1.5923566878980893","0.018973254646048827","SEMA5A, PRKCE, ELN, SHROOM2, DSTN, ARHGAP18, PPP1R9A, CIT, EPS8, CTTN, CFL1, NCK2, SLIT2, TMSB10, DBN1","789","171","17911","1.9913058946478996","1.0","0.15622658612810417","0.14516083310550248",TRUE
"920","GOTERM_BP_FAT","GO:0030832~regulation of actin filament length","15","1.5923566878980893","0.01985160074347549","SEMA5A, PRKCE, ELN, SHROOM2, DSTN, ARHGAP18, PPP1R9A, CIT, EPS8, CTTN, CFL1, NCK2, SLIT2, TMSB10, DBN1","789","172","17911","1.9797285347952955","1.0","0.1608419720336518","0.14944930461190353",TRUE
"921","GOTERM_BP_FAT","GO:0008154~actin polymerization or depolymerization","16","1.6985138004246285","0.0217900448225587","SEMA5A, PRKCE, ELN, SHROOM2, DSTN, ARHGAP18, PPP1R9A, MTSS1, EPS8, CTTN, MICAL1, CFL1, NCK2, SLIT2, TMSB10, DBN1","789","191","17911","1.9016450009621826","1.0","0.17127443833645603","0.15914282437311986",FALSE
"922","GOTERM_BP_FAT","GO:0032535~regulation of cellular component size","26","2.7600849256900215","0.02764890427930089","SEMA5A, ELN, ARHGAP18, LPAR3, PPP1R9A, FSTL4, RTN4, EPS8, CFL1, SPP1, NCK2, SLIT2, PLXNC1, TMSB10, VAV3, EPHA7, NPM1, SEMA6A, PRKCE, SHROOM2, FN1, DSTN, CIT, CTTN, EZR, DBN1","789","377","17911","1.5655784275162798","1.0","0.2018891689828197","0.18758906976622236",TRUE
"923","GOTERM_BP_FAT","GO:0051258~protein polymerization","18","1.910828025477707","0.0461912733922813","CDKN1B, UBE2C, PRKCE, ELN, HDGFRP3, ARHGAP18, PPP1R9A, MTSS1, EPS8, PSRC1, CTTN, STMN1, NCK2, CEP192, SLIT2, CASQ1, TMSB10, DBN1","789","247","17911","1.6543156663228709","1.0","0.2933324205094775","0.27255526471719654",FALSE
"924","GOTERM_BP_FAT","GO:0090066~regulation of anatomical structure size","32","3.397027600849257","0.0740657208738258","SEMA5A, ELN, ARHGAP18, LPAR3, HMGCR, PPP1R9A, FSTL4, RTN4, SLC8A1, CACNA1G, EPS8, GJA5, CFL1, SPP1, NCK2, SLIT2, PLXNC1, TMSB10, VAV3, GUCY1A3, EPHA7, NPM1, SEMA6A, PRKCE, SHROOM2, FN1, DSTN, SMAD6, CIT, CTTN, EZR, DBN1","789","536","17911","1.3552768477006603","1.0","0.4098220165087468","0.38079373566164604",FALSE
"925","GOTERM_BP_FAT","GO:0032271~regulation of protein polymerization","13","1.3800424628450108","0.11288115669624438","CDKN1B, PRKCE, ELN, ARHGAP18, PPP1R9A, EPS8, PSRC1, CTTN, STMN1, NCK2, SLIT2, TMSB10, DBN1","789","184","17911","1.6038670303631455","1.0","0.5444612389329851","0.5058962689766436",TRUE
"926","GOTERM_BP_FAT","GO:0030833~regulation of actin filament polymerization","10","1.0615711252653928","0.2211892734530591","EPS8, CTTN, PRKCE, ELN, NCK2, ARHGAP18, SLIT2, PPP1R9A, TMSB10, DBN1","789","151","17911","1.5033700131778847","1.0","0.8220101246718386","0.7637859693143259",TRUE
